MTU;Biomass;Fossil Brown coal/Lignite;Fossil Coal-derived gas;Fossil Gas;Fossil Hard coal;Fossil Oil;Fossil Oil shale;Fossil Peat;Geothermal;Hydro Pumped Storage;Hydro Pumped Storage.1;Hydro Run-of-river and poundage;Hydro Water Reservoir;Marine;Nuclear;Other;Other renewable;Solar;Waste;Wind Offshore;Wind Onshore;start;end;start_datetime;start_unix_timestamp;end_datetime;end_unix_timestamp;Biomass_co2;Fossil Brown coal/Lignite_co2;Fossil Coal-derived gas_co2;Fossil Gas_co2;Fossil Hard coal_co2;Fossil Oil_co2;Fossil Oil shale_co2;Fossil Peat_co2;Geothermal_co2;Hydro Pumped Storage_co2;Hydro Pumped Storage.1_co2;Hydro Run-of-river and poundage_co2;Hydro Water Reservoir_co2;Marine_co2;Nuclear_co2;Other_co2;Other renewable_co2;Solar_co2;Waste_co2;Wind Offshore_co2;Wind Onshore_co2;totalEnergy_MWh;totalCO2_gr;emission_gr_kWh
06:30 - 06:45;4504.0;8164.0;;7039.0;2829.0;373.0;;;20.0;4353.0;10.0;1764.0;386.0;;;173.0;55.0;30.0;480.0;2413.0;5762.0;06:30;06:45;2024-04-08 06:30:00+02:00;1712550600.0;2024-04-08 06:45:00+02:00;1712551500.0;258980000.0;2320617000.0;;670464750.0;603284250.0;80101750.0;;;190000.0;34824000.0;80000.0;14112000.0;3088000.0;;;8650000.0;343750.0;1072500.0;42000000.0;2413000.0;10083500.0;9588.75;4050304500.0;422.402
06:45 - 07:00;4508.0;8262.0;;7079.0;2968.0;373.0;;;20.0;6238.0;3.0;1767.0;306.0;;;173.0;55.0;156.0;486.0;2494.0;5841.0;06:45;07:00;2024-04-08 06:45:00+02:00;1712551500.0;2024-04-08 07:00:00+02:00;1712552400.0;259210000.0;2348473500.0;;674274750.0;632926000.0;80101750.0;;;190000.0;49904000.0;24000.0;14136000.0;2448000.0;;;8650000.0;343750.0;5577000.0;42525000.0;2494000.0;10221750.0;10182.25;4131499500.0;405.755
07:00 - 07:15;4513.0;8338.0;;7134.0;3025.0;373.0;;;20.0;7418.0;3.0;1768.0;260.0;;;175.0;55.0;592.0;489.0;2508.0;5690.0;07:00;07:15;2024-04-08 07:00:00+02:00;1712552400.0;2024-04-08 07:15:00+02:00;1712553300.0;259497500.0;2370076500.0;;679513500.0;645081250.0;80101750.0;;;190000.0;59344000.0;24000.0;14144000.0;2080000.0;;;8750000.0;343750.0;21164000.0;42787500.0;2508000.0;9957500.0;10590.25;4195563250.0;396.172
07:15 - 07:30;4502.0;8388.0;;7054.0;3011.0;373.0;;;20.0;7433.0;4.0;1770.0;417.0;;;177.0;55.0;1301.0;483.0;2379.0;5468.0;07:15;07:30;2024-04-08 07:15:00+02:00;1712553300.0;2024-04-08 07:30:00+02:00;1712554200.0;258865000.0;2384289000.0;;671893500.0;642095750.0;80101750.0;;;190000.0;59464000.0;32000.0;14160000.0;3336000.0;;;8850000.0;343750.0;46510750.0;42262500.0;2379000.0;9569000.0;10708.75;4224342000.0;394.476
07:30 - 07:45;4506.0;8416.0;;7005.0;3034.0;373.0;;;20.0;7528.0;4.0;1769.0;273.0;;;177.0;55.0;2296.0;489.0;2194.0;5153.0;07:30;07:45;2024-04-08 07:30:00+02:00;1712554200.0;2024-04-08 07:45:00+02:00;1712555100.0;259095000.0;2392248000.0;;667226250.0;647000500.0;80101750.0;;;190000.0;60224000.0;32000.0;14152000.0;2184000.0;;;8850000.0;343750.0;82082000.0;42787500.0;2194000.0;9017750.0;10823.0;4267728500.0;394.32
07:45 - 08:00;4504.0;8411.0;;6986.0;3068.0;373.0;;;20.0;7284.0;4.0;1772.0;180.0;;;177.0;55.0;3614.0;488.0;2203.0;5284.0;07:45;08:00;2024-04-08 07:45:00+02:00;1712555100.0;2024-04-08 08:00:00+02:00;1712556000.0;258980000.0;2390826750.0;;665416500.0;654251000.0;80101750.0;;;190000.0;58272000.0;32000.0;14176000.0;1440000.0;;;8850000.0;343750.0;129200500.0;42700000.0;2203000.0;9247000.0;11105.75;4316230250.0;388.648
08:00 - 08:15;4515.0;8400.0;;6943.0;3097.0;373.0;;;20.0;6203.0;5.0;1776.0;262.0;;;177.0;55.0;4901.0;489.0;2128.0;5159.0;08:00;08:15;2024-04-08 08:00:00+02:00;1712556000.0;2024-04-08 08:15:00+02:00;1712556900.0;259612500.0;2387700000.0;;661320750.0;660435250.0;80101750.0;;;190000.0;49624000.0;40000.0;14208000.0;2096000.0;;;8850000.0;343750.0;175210750.0;42787500.0;2128000.0;9028250.0;11125.75;4353676500.0;391.315
08:15 - 08:30;4511.0;8594.0;;6934.0;2993.0;373.0;;;20.0;6152.0;7.0;1776.0;112.0;;;177.0;55.0;6627.0;487.0;2086.0;4893.0;08:15;08:30;2024-04-08 08:15:00+02:00;1712556900.0;2024-04-08 08:30:00+02:00;1712557800.0;259382500.0;2442844500.0;;660463500.0;638257250.0;80101750.0;;;190000.0;49216000.0;56000.0;14208000.0;896000.0;;;8850000.0;343750.0;236915250.0;42612500.0;2086000.0;8562750.0;11449.25;4444985750.0;388.234
08:30 - 08:45;4508.0;8776.0;;6886.0;2763.0;373.0;;;20.0;3529.0;12.0;1777.0;87.0;;;177.0;55.0;8395.0;487.0;2103.0;4675.0;08:30;08:45;2024-04-08 08:30:00+02:00;1712557800.0;2024-04-08 08:45:00+02:00;1712558700.0;259210000.0;2494578000.0;;655891500.0;589209750.0;80101750.0;;;190000.0;28232000.0;96000.0;14216000.0;696000.0;;;8850000.0;343750.0;300121250.0;42612500.0;2103000.0;8181250.0;11155.75;4484632750.0;402.002
08:45 - 09:00;4495.0;8789.0;;6895.0;2681.0;373.0;;;20.0;1463.0;238.0;1780.0;69.0;;;174.0;55.0;10397.0;490.0;2087.0;4444.0;08:45;09:00;2024-04-08 08:45:00+02:00;1712558700.0;2024-04-08 09:00:00+02:00;1712559600.0;258462500.0;2498273250.0;;656748750.0;571723250.0;80101750.0;;;190000.0;11704000.0;1904000.0;14240000.0;552000.0;;;8700000.0;343750.0;371692750.0;42875000.0;2087000.0;7777000.0;11112.5;4527375000.0;407.413
09:00 - 09:15;4490.0;8811.0;;6494.0;2539.0;373.0;;;20.0;4970.0;75.0;1778.0;293.0;;;160.0;55.0;12627.0;492.0;2060.0;4022.0;09:00;09:15;2024-04-08 09:00:00+02:00;1712559600.0;2024-04-08 09:15:00+02:00;1712560500.0;258175000.0;2504526750.0;;618553500.0;541441750.0;80101750.0;;;190000.0;39760000.0;600000.0;14224000.0;2344000.0;;;8000000.0;343750.0;451415250.0;43050000.0;2060000.0;7038500.0;12314.75;4571824250.0;371.248
09:15 - 09:30;4450.0;8800.0;;5991.0;2431.0;373.0;;;20.0;2870.0;187.0;1783.0;270.0;;;155.0;55.0;14877.0;483.0;2113.0;3409.0;09:15;09:30;2024-04-08 09:15:00+02:00;1712560500.0;2024-04-08 09:30:00+02:00;1712561400.0;255875000.0;2501400000.0;;570642750.0;518410750.0;80101750.0;;;190000.0;22960000.0;1496000.0;14264000.0;2160000.0;;;7750000.0;343750.0;531852750.0;42262500.0;2113000.0;5965750.0;12066.75;4557788000.0;377.715
09:30 - 09:45;4443.0;8788.0;;5598.0;2353.0;373.0;;;20.0;1135.0;317.0;1807.0;92.0;;;155.0;55.0;17276.0;487.0;2128.0;2777.0;09:30;09:45;2024-04-08 09:30:00+02:00;1712561400.0;2024-04-08 09:45:00+02:00;1712562300.0;255472500.0;2497989000.0;;533209500.0;501777250.0;80101750.0;;;190000.0;9080000.0;2536000.0;14456000.0;736000.0;;;7750000.0;343750.0;617617000.0;42612500.0;2128000.0;4859750.0;11951.0;4570859000.0;382.467
09:45 - 10:00;4437.0;8858.0;;5304.0;2281.0;373.0;;;20.0;471.0;900.0;1805.0;52.0;;;155.0;55.0;19490.0;492.0;2056.0;2443.0;09:45;10:00;2024-04-08 09:45:00+02:00;1712562300.0;2024-04-08 10:00:00+02:00;1712563200.0;255127500.0;2517886500.0;;505206000.0;486423250.0;80101750.0;;;190000.0;3768000.0;7200000.0;14440000.0;416000.0;;;7750000.0;343750.0;696767500.0;43050000.0;2056000.0;4275250.0;12298.0;4625001500.0;376.078
10:00 - 10:15;4419.0;8959.0;;4994.0;2167.0;373.0;;;20.0;1079.0;584.0;1814.0;223.0;;;155.0;55.0;22139.0;487.0;1884.0;2155.0;10:00;10:15;2024-04-08 10:00:00+02:00;1712563200.0;2024-04-08 10:15:00+02:00;1712564100.0;254092500.0;2546595750.0;;475678500.0;462112750.0;80101750.0;;;190000.0;8632000.0;4672000.0;14512000.0;1784000.0;;;7750000.0;343750.0;791469250.0;42612500.0;1884000.0;3771250.0;12876.75;4696202000.0;364.704
10:15 - 10:30;4402.0;8839.0;;4749.0;2046.0;373.0;;;20.0;437.0;929.0;1820.0;127.0;;;155.0;55.0;24249.0;486.0;1711.0;1914.0;10:15;10:30;2024-04-08 10:15:00+02:00;1712564100.0;2024-04-08 10:30:00+02:00;1712565000.0;253115000.0;2512485750.0;;452342250.0;436309500.0;80101750.0;;;190000.0;3496000.0;7432000.0;14560000.0;1016000.0;;;7750000.0;343750.0;866901750.0;42525000.0;1711000.0;3349500.0;13078.0;4683629250.0;358.13
10:30 - 10:45;4390.0;8406.0;;4468.0;2005.0;373.0;;;20.0;86.0;1798.0;1823.0;43.0;;;155.0;55.0;26281.0;487.0;1447.0;1783.0;10:30;10:45;2024-04-08 10:30:00+02:00;1712565000.0;2024-04-08 10:45:00+02:00;1712565900.0;252425000.0;2389405500.0;;425577000.0;427566250.0;80101750.0;;;190000.0;688000.0;14384000.0;14584000.0;344000.0;;;7750000.0;343750.0;939545750.0;42612500.0;1447000.0;3120250.0;13405.0;4600084750.0;343.162
10:45 - 11:00;4383.0;7700.0;;4368.0;2026.0;373.0;;;20.0;160.0;3215.0;1832.0;47.0;;;155.0;55.0;28056.0;491.0;1189.0;1794.0;10:45;11:00;2024-04-08 10:45:00+02:00;1712565900.0;2024-04-08 11:00:00+02:00;1712566800.0;252022500.0;2188725000.0;;416052000.0;432044500.0;80101750.0;;;190000.0;1280000.0;25720000.0;14656000.0;376000.0;;;7750000.0;343750.0;1003002000.0;42962500.0;1189000.0;3139500.0;13966.0;4469554500.0;320.031
11:00 - 11:15;4372.0;7339.0;;3795.0;2060.0;373.0;;;20.0;260.0;2188.0;1840.0;264.0;;;152.0;55.0;29869.0;475.0;935.0;1789.0;11:00;11:15;2024-04-08 11:00:00+02:00;1712566800.0;2024-04-08 11:15:00+02:00;1712567700.0;251390000.0;2086110750.0;;361473750.0;439295000.0;80101750.0;;;190000.0;2080000.0;17504000.0;14720000.0;2112000.0;;;7600000.0;343750.0;1067816750.0;41562500.0;935000.0;3130750.0;13946.5;4376366000.0;313.797
11:15 - 11:30;4346.0;7086.0;;3678.0;2158.0;373.0;;;20.0;237.0;3799.0;1848.0;233.0;;;147.0;55.0;31301.0;472.0;753.0;1832.0;11:15;11:30;2024-04-08 11:15:00+02:00;1712567700.0;2024-04-08 11:30:00+02:00;1712568600.0;249895000.0;2014195500.0;;350329500.0;460193500.0;80101750.0;;;190000.0;1896000.0;30392000.0;14784000.0;1864000.0;;;7350000.0;343750.0;1119010750.0;41300000.0;753000.0;3206000.0;14584.5;4375804750.0;300.031
11:30 - 11:45;4340.0;6802.0;;3666.0;2129.0;373.0;;;20.0;169.0;4987.0;1860.0;65.0;;;147.0;55.0;32495.0;482.0;660.0;1885.0;11:30;11:45;2024-04-08 11:30:00+02:00;1712568600.0;2024-04-08 11:45:00+02:00;1712569500.0;249550000.0;1933468500.0;;349186500.0;454009250.0;80101750.0;;;190000.0;1352000.0;39896000.0;14880000.0;520000.0;;;7350000.0;343750.0;1161696250.0;42175000.0;660000.0;3298750.0;15033.75;4338677750.0;288.596
11:45 - 12:00;4324.0;6332.0;;3665.0;2149.0;373.0;;;20.0;158.0;5653.0;1862.0;59.0;;;147.0;55.0;33368.0;480.0;542.0;1761.0;11:45;12:00;2024-04-08 11:45:00+02:00;1712569500.0;2024-04-08 12:00:00+02:00;1712570400.0;248630000.0;1799871000.0;;349091250.0;458274250.0;80101750.0;;;190000.0;1264000.0;45224000.0;14896000.0;472000.0;;;7350000.0;343750.0;1192906000.0;42000000.0;542000.0;3081750.0;15237.0;4244237750.0;278.548
12:00 - 12:15;4321.0;6022.0;;3662.0;2115.0;373.0;;;20.0;558.0;5170.0;1871.0;161.0;;;149.0;55.0;33887.0;479.0;506.0;1752.0;12:00;12:15;2024-04-08 12:00:00+02:00;1712570400.0;2024-04-08 12:15:00+02:00;1712571300.0;248457500.0;1711753500.0;;348805500.0;451023750.0;80101750.0;;;190000.0;4464000.0;41360000.0;14968000.0;1288000.0;;;7450000.0;343750.0;1211460250.0;41912500.0;506000.0;3066000.0;15275.25;4167150500.0;272.804
12:15 - 12:30;4309.0;5975.0;;3700.0;2119.0;373.0;;;20.0;326.0;5485.0;1869.0;30.0;;;151.0;55.0;34242.0;471.0;434.0;1702.0;12:15;12:30;2024-04-08 12:15:00+02:00;1712571300.0;2024-04-08 12:30:00+02:00;1712572200.0;247767500.0;1698393750.0;;352425000.0;451876750.0;80101750.0;;;190000.0;2608000.0;43880000.0;14952000.0;240000.0;;;7550000.0;343750.0;1224151500.0;41212500.0;434000.0;2978500.0;15315.25;4169105000.0;272.219
12:30 - 12:45;4313.0;5715.0;;3715.0;2103.0;373.0;;;20.0;170.0;5580.0;1857.0;27.0;;;151.0;55.0;34399.0;471.0;301.0;1733.0;12:30;12:45;2024-04-08 12:30:00+02:00;1712572200.0;2024-04-08 12:45:00+02:00;1712573100.0;247997500.0;1624488750.0;;353853750.0;448464750.0;80101750.0;;;190000.0;1360000.0;44640000.0;14856000.0;216000.0;;;7550000.0;343750.0;1229764250.0;41212500.0;301000.0;3032750.0;15245.75;4098372750.0;268.821
12:45 - 13:00;4304.0;5550.0;;3729.0;2096.0;373.0;;;20.0;223.0;5221.0;1858.0;42.0;;;151.0;55.0;34279.0;453.0;248.0;1765.0;12:45;13:00;2024-04-08 12:45:00+02:00;1712573100.0;2024-04-08 13:00:00+02:00;1712574000.0;247480000.0;1577587500.0;;355187250.0;446972000.0;80101750.0;;;190000.0;1784000.0;41768000.0;14864000.0;336000.0;;;7550000.0;343750.0;1225474250.0;39637500.0;248000.0;3088750.0;15091.75;4042612750.0;267.869
13:00 - 13:15;4294.0;5688.0;;3740.0;2117.0;373.0;;;20.0;207.0;4982.0;1844.0;76.0;;;150.0;55.0;34216.0;438.0;244.0;1893.0;13:00;13:15;2024-04-08 13:00:00+02:00;1712574000.0;2024-04-08 13:15:00+02:00;1712574900.0;246905000.0;1616814000.0;;356235000.0;451450250.0;80101750.0;;;190000.0;1656000.0;39856000.0;14752000.0;608000.0;;;7500000.0;343750.0;1223222000.0;38325000.0;244000.0;3312750.0;15084.25;4081515500.0;270.581
13:15 - 13:30;4286.0;6029.0;;3755.0;2086.0;373.0;;;20.0;96.0;5340.0;1804.0;42.0;;;145.0;55.0;33699.0;462.0;212.0;1994.0;13:15;13:30;2024-04-08 13:15:00+02:00;1712574900.0;2024-04-08 13:30:00+02:00;1712575800.0;246445000.0;1713743250.0;;357663750.0;444839500.0;80101750.0;;;190000.0;768000.0;42720000.0;14432000.0;336000.0;;;7250000.0;343750.0;1204739250.0;40425000.0;212000.0;3489500.0;15099.5;4157698750.0;275.353
13:30 - 13:45;4299.0;6120.0;;3778.0;2107.0;373.0;;;20.0;93.0;4980.0;1800.0;62.0;;;145.0;55.0;33356.0;469.0;157.0;2258.0;13:30;13:45;2024-04-08 13:30:00+02:00;1712575800.0;2024-04-08 13:45:00+02:00;1712576700.0;247192500.0;1739610000.0;;359854500.0;449317750.0;80101750.0;;;190000.0;744000.0;39840000.0;14400000.0;496000.0;;;7250000.0;343750.0;1192477000.0;41037500.0;157000.0;3951500.0;15018.0;4176963250.0;278.13
13:45 - 14:00;4299.0;5993.0;;3744.0;2087.0;373.0;;;20.0;32.0;5580.0;1827.0;27.0;;;145.0;55.0;33279.0;469.0;90.0;2502.0;13:45;14:00;2024-04-08 13:45:00+02:00;1712576700.0;2024-04-08 14:00:00+02:00;1712577600.0;247192500.0;1703510250.0;;356616000.0;445052750.0;80101750.0;;;190000.0;256000.0;44640000.0;14616000.0;216000.0;;;7250000.0;343750.0;1189724250.0;41037500.0;90000.0;4378500.0;15130.5;4135215250.0;273.303
14:00 - 14:15;4299.0;5700.0;;3727.0;1962.0;373.0;;;20.0;23.0;5642.0;1840.0;80.0;;;145.0;55.0;33015.0;471.0;87.0;2920.0;14:00;14:15;2024-04-08 14:00:00+02:00;1712577600.0;2024-04-08 14:15:00+02:00;1712578500.0;247192500.0;1620225000.0;;354996750.0;418396500.0;80101750.0;;;190000.0;184000.0;45136000.0;14720000.0;640000.0;;;7250000.0;343750.0;1180286250.0;41212500.0;87000.0;5110000.0;15089.75;4016072000.0;266.146
14:15 - 14:30;4309.0;5985.0;;3738.0;1882.0;373.0;;;20.0;3.0;5353.0;1853.0;101.0;;;145.0;55.0;32431.0;467.0;92.0;3172.0;14:15;14:30;2024-04-08 14:15:00+02:00;1712578500.0;2024-04-08 14:30:00+02:00;1712579400.0;247767500.0;1701236250.0;;356044500.0;401336500.0;80101750.0;;;190000.0;24000.0;42824000.0;14824000.0;808000.0;;;7250000.0;343750.0;1159408250.0;40862500.0;92000.0;5551000.0;14994.75;4058664000.0;270.672
14:30 - 14:45;4309.0;5953.0;;3810.0;1859.0;373.0;;;20.0;33.0;4916.0;1853.0;131.0;;;145.0;55.0;31815.0;470.0;80.0;3461.0;14:30;14:45;2024-04-08 14:30:00+02:00;1712579400.0;2024-04-08 14:45:00+02:00;1712580300.0;247767500.0;1692140250.0;;362902500.0;396431750.0;80101750.0;;;190000.0;264000.0;39328000.0;14824000.0;1048000.0;;;7250000.0;343750.0;1137386250.0;41125000.0;80000.0;6056750.0;14820.75;4027239500.0;271.73
14:45 - 15:00;4319.0;6019.0;;3914.0;1804.0;373.0;;;20.0;169.0;4744.0;1830.0;137.0;;;145.0;55.0;30902.0;472.0;62.0;3501.0;14:45;15:00;2024-04-08 14:45:00+02:00;1712580300.0;2024-04-08 15:00:00+02:00;1712581200.0;248342500.0;1710900750.0;;372808500.0;384703000.0;80101750.0;;;190000.0;1352000.0;37952000.0;14640000.0;1096000.0;;;7250000.0;343750.0;1104746500.0;41300000.0;62000.0;6126750.0;14616.5;4011915500.0;274.479
15:00 - 15:15;4323.0;6252.0;;3948.0;1790.0;373.0;;;20.0;164.0;5610.0;1843.0;54.0;;;145.0;55.0;29632.0;469.0;71.0;3626.0;15:00;15:15;2024-04-08 15:00:00+02:00;1712581200.0;2024-04-08 15:15:00+02:00;1712582100.0;248572500.0;1777131000.0;;376047000.0;381717500.0;80101750.0;;;190000.0;1312000.0;44880000.0;14744000.0;432000.0;;;7250000.0;343750.0;1059344000.0;41037500.0;71000.0;6345500.0;14593.75;4039519500.0;276.798
15:15 - 15:30;4341.0;6670.0;;4015.0;1928.0;373.0;;;20.0;77.0;4918.0;1838.0;186.0;;;145.0;55.0;28209.0;464.0;73.0;3572.0;15:15;15:30;2024-04-08 15:15:00+02:00;1712582100.0;2024-04-08 15:30:00+02:00;1712583000.0;249607500.0;1895947500.0;;382428750.0;411146000.0;80101750.0;;;190000.0;616000.0;39344000.0;14704000.0;1488000.0;;;7250000.0;343750.0;1008471750.0;40600000.0;73000.0;6251000.0;14221.0;4138563000.0;291.018
15:30 - 15:45;4367.0;6661.0;;4156.0;2102.0;373.0;;;20.0;215.0;3894.0;1829.0;252.0;;;145.0;55.0;26746.0;466.0;82.0;3329.0;15:30;15:45;2024-04-08 15:30:00+02:00;1712583000.0;2024-04-08 15:45:00+02:00;1712583900.0;251102500.0;1893389250.0;;395859000.0;448251500.0;80101750.0;;;190000.0;1720000.0;31152000.0;14632000.0;2016000.0;;;7250000.0;343750.0;956169500.0;40775000.0;82000.0;5825750.0;13673.0;4128860000.0;301.972
15:45 - 16:00;4366.0;6715.0;;4311.0;2228.0;373.0;;;20.0;525.0;3630.0;1843.0;303.0;;;145.0;55.0;25358.0;464.0;118.0;3128.0;15:45;16:00;2024-04-08 15:45:00+02:00;1712583900.0;2024-04-08 16:00:00+02:00;1712584800.0;251045000.0;1908738750.0;;410622750.0;475121000.0;80101750.0;;;190000.0;4200000.0;29040000.0;14744000.0;2424000.0;;;7250000.0;343750.0;906548500.0;40600000.0;118000.0;5474000.0;13395.5;4136561500.0;308.802
16:00 - 16:15;4376.0;6737.0;;4845.0;2312.0;373.0;;;20.0;161.0;3076.0;1844.0;103.0;;;147.0;55.0;23606.0;464.0;141.0;3083.0;16:00;16:15;2024-04-08 16:00:00+02:00;1712584800.0;2024-04-08 16:15:00+02:00;1712585700.0;251620000.0;1914992250.0;;461486250.0;493034000.0;80101750.0;;;190000.0;1288000.0;24608000.0;14752000.0;824000.0;;;7350000.0;343750.0;843914500.0;40600000.0;141000.0;5395250.0;12835.75;4140640750.0;322.587
16:15 - 16:30;4380.0;7034.0;;5195.0;2421.0;373.0;;;20.0;192.0;2849.0;1835.0;111.0;;;147.0;55.0;21543.0;472.0;157.0;3188.0;16:15;16:30;2024-04-08 16:15:00+02:00;1712585700.0;2024-04-08 16:30:00+02:00;1712586600.0;251850000.0;1999414500.0;;494823750.0;516278250.0;80101750.0;;;190000.0;1536000.0;22792000.0;14680000.0;888000.0;;;7350000.0;343750.0;770162250.0;41300000.0;157000.0;5579000.0;12493.0;4207446250.0;336.784
16:30 - 16:45;4386.0;7504.0;;5330.0;2646.0;373.0;;;20.0;281.0;1007.0;1826.0;92.0;;;147.0;55.0;19519.0;482.0;184.0;3134.0;16:30;16:45;2024-04-08 16:30:00+02:00;1712586600.0;2024-04-08 16:45:00+02:00;1712587500.0;252195000.0;2133012000.0;;507682500.0;564259500.0;80101750.0;;;190000.0;2248000.0;8056000.0;14608000.0;736000.0;;;7350000.0;343750.0;697804250.0;42175000.0;184000.0;5484500.0;11746.5;4316430250.0;367.465
16:45 - 17:00;4393.0;7640.0;;5633.0;2989.0;373.0;;;20.0;355.0;51.0;1814.0;143.0;;;149.0;55.0;17501.0;484.0;235.0;3164.0;16:45;17:00;2024-04-08 16:45:00+02:00;1712587500.0;2024-04-08 17:00:00+02:00;1712588400.0;252597500.0;2171670000.0;;536543250.0;637404250.0;80101750.0;;;190000.0;2840000.0;408000.0;14512000.0;1144000.0;;;7450000.0;343750.0;625660750.0;42350000.0;235000.0;5537000.0;11249.75;4378987250.0;389.252
17:00 - 17:15;4413.0;7613.0;;6233.0;3323.0;373.0;;;20.0;582.0;1346.0;1806.0;113.0;;;164.0;55.0;15562.0;476.0;314.0;3119.0;17:00;17:15;2024-04-08 17:00:00+02:00;1712588400.0;2024-04-08 17:15:00+02:00;1712589300.0;253747500.0;2163995250.0;;593693250.0;708629750.0;80101750.0;;;190000.0;4656000.0;10768000.0;14448000.0;904000.0;;;8200000.0;343750.0;556341500.0;41650000.0;314000.0;5458250.0;11378.0;4443441000.0;390.529
17:15 - 17:30;4418.0;7658.0;;6792.0;3540.0;373.0;;;20.0;1158.0;472.0;1795.0;166.0;;;171.0;55.0;13481.0;476.0;506.0;3108.0;17:15;17:30;2024-04-08 17:15:00+02:00;1712589300.0;2024-04-08 17:30:00+02:00;1712590200.0;254035000.0;2176786500.0;;646938000.0;754905000.0;80101750.0;;;190000.0;9264000.0;3776000.0;14360000.0;1328000.0;;;8550000.0;343750.0;481945750.0;41650000.0;506000.0;5439000.0;11047.25;4480118750.0;405.542
17:30 - 17:45;4422.0;7861.0;;7231.0;3830.0;373.0;;;20.0;2550.0;176.0;1792.0;166.0;;;171.0;55.0;11519.0;476.0;679.0;3097.0;17:30;17:45;2024-04-08 17:30:00+02:00;1712590200.0;2024-04-08 17:45:00+02:00;1712591100.0;254265000.0;2234489250.0;;688752750.0;816747500.0;80101750.0;;;190000.0;20400000.0;1408000.0;14336000.0;1328000.0;;;8550000.0;343750.0;411804250.0;41650000.0;679000.0;5419750.0;11104.5;4580465000.0;412.487
17:45 - 18:00;4441.0;7913.0;;7650.0;4068.0;373.0;;;20.0;4527.0;364.0;1788.0;204.0;;;172.0;55.0;9641.0;473.0;810.0;3051.0;17:45;18:00;2024-04-08 17:45:00+02:00;1712591100.0;2024-04-08 18:00:00+02:00;1712592000.0;255357500.0;2249270250.0;;728662500.0;867501000.0;80101750.0;;;190000.0;36216000.0;2912000.0;14304000.0;1632000.0;;;8600000.0;343750.0;344665750.0;41387500.0;810000.0;5339250.0;11387.5;4637293250.0;407.227
18:00 - 18:15;4454.0;8029.0;;7804.0;4211.0;373.0;;;20.0;2732.0;378.0;1793.0;190.0;;;172.0;55.0;7553.0;477.0;954.0;3063.0;18:00;18:15;2024-04-08 18:00:00+02:00;1712592000.0;2024-04-08 18:15:00+02:00;1712592900.0;256105000.0;2282243250.0;;743331000.0;897995750.0;80101750.0;;;190000.0;21856000.0;3024000.0;14344000.0;1520000.0;;;8600000.0;343750.0;270019750.0;41737500.0;954000.0;5360250.0;10564.5;4627726000.0;438.045
18:15 - 18:30;4456.0;8235.0;;8167.0;4316.0;373.0;;;20.0;4197.0;378.0;1788.0;249.0;;;172.0;55.0;5929.0;476.0;1075.0;3055.0;18:15;18:30;2024-04-08 18:15:00+02:00;1712592900.0;2024-04-08 18:30:00+02:00;1712593800.0;256220000.0;2340798750.0;;777906750.0;920387000.0;80101750.0;;;190000.0;33576000.0;3024000.0;14304000.0;1992000.0;;;8600000.0;343750.0;211961750.0;41650000.0;1075000.0;5346250.0;10735.25;4697477000.0;437.575
18:30 - 18:45;4470.0;8279.0;;8340.0;4451.0;373.0;;;20.0;5563.0;339.0;1783.0;298.0;;;172.0;55.0;4447.0;480.0;1238.0;3054.0;18:30;18:45;2024-04-08 18:30:00+02:00;1712593800.0;2024-04-08 18:45:00+02:00;1712594700.0;257025000.0;2353305750.0;;794385000.0;949175750.0;80101750.0;;;190000.0;44504000.0;2712000.0;14264000.0;2384000.0;;;8600000.0;343750.0;158980250.0;42000000.0;1238000.0;5344500.0;10840.5;4714553750.0;434.902
18:45 - 19:00;4468.0;8291.0;;8525.0;4546.0;373.0;;;20.0;6573.0;5.0;1778.0;291.0;;;172.0;55.0;3175.0;480.0;1333.0;3184.0;18:45;19:00;2024-04-08 18:45:00+02:00;1712594700.0;2024-04-08 19:00:00+02:00;1712595600.0;256910000.0;2356716750.0;;812006250.0;969434500.0;80101750.0;;;190000.0;52584000.0;40000.0;14224000.0;2328000.0;;;8600000.0;343750.0;113506250.0;42000000.0;1333000.0;5572000.0;10817.25;4715890250.0;435.96
19:00 - 19:15;4473.0;8272.0;;8924.0;4625.0;373.0;;;20.0;7186.0;16.0;1770.0;282.0;;;172.0;58.0;2081.0;475.0;1445.0;3243.0;19:00;19:15;2024-04-08 19:00:00+02:00;1712595600.0;2024-04-08 19:15:00+02:00;1712596500.0;257197500.0;2351316000.0;;850011000.0;986281250.0;80101750.0;;;190000.0;57488000.0;128000.0;14160000.0;2256000.0;;;8600000.0;362500.0;74395750.0;41562500.0;1445000.0;5675250.0;10853.75;4731170500.0;435.902
19:15 - 19:30;4457.0;8281.0;;9204.0;4646.0;373.0;;;20.0;7555.0;22.0;1768.0;192.0;;;172.0;58.0;1207.0;474.0;1650.0;3380.0;19:15;19:30;2024-04-08 19:15:00+02:00;1712596500.0;2024-04-08 19:30:00+02:00;1712597400.0;256277500.0;2353874250.0;;876681000.0;990759500.0;80101750.0;;;190000.0;60440000.0;176000.0;14144000.0;1536000.0;;;8600000.0;362500.0;43150250.0;41475000.0;1650000.0;5915000.0;10864.75;4735332750.0;435.844
